CONTAINER,CASES,QTY,SKUs,FFW,OCEAN/TL,40/45/53,PL,CARRIER,Live,SCHEDULED DATE,SCHEDULED TIME,ARRIVAL DATE,ARRIVAL TIME,TEAM SIZE,UNLOAD DATE,BLDG,UNLOAD START,UNLOAD FINISH,UNLOAD MINS,Unload for avs,Cases Per Person  Per Minute,RESTACK START,RESTACK FINISH,D2S START,D2S FINISH,DAMAGED PRODUCT,TOTAL PALLETS,DAMAGED PALLETS
OOLU6790342,2260,33645,6,SBA Global,Ocean,40' HQ Container,No,Overland,,7/24/2019,12:00PM,7/24/2019,1:00PM,3,7/24/2019,,,,0,,,,,,,0,,0
CCLU7155006,1499,29481,9,SBA Global,Ocean,40' HQ Container,No,Overland,,7/24/2019,6:45AM,7/24/2019,7:00AM,3,7/24/2019,,,,0,,,,,,,0,,0
OOLU8407725,1527,57512,42,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,7/24/2019,11:00AM,7/24/2019,11:00AM,3,7/24/2019,,,,0,,,,,,,0,,0
OOCU7924265,2171,31947,19,SBA Global,Ocean,40' HQ Container,No,Overland,,7/25/2019,8:00AM,7/25/2019,8:20AM,3,7/25/2019,,,,0,,,,,,,0,,0
OOLU9729691,873,16944,7,SBA Global,Transload,53' Trailer,No,SBA Global,,7/25/2019,7:00AM,7/25/2019,7:00AM,3,7/25/2019,,,,0,,,,,,,0,,0
OOCU0227715,1413,31941,17,SBA Global,Transload,53' Trailer,No,SBA Global,,7/29/2019,7:00AM,7/29/2019,6:30AM,3,7/29/2019,,,,0,,,,,,,0,,0
OOLU8471200,1925,30030,13,SBA Global,Ocean,40' HQ Container,No,Overland,,7/29/2019,8:00AM,7/29/2019,8:00AM,3,7/29/2019,,,,0,,,,,,,0,,0
OOLU9615317,2402,35847,14,SBA Global,Ocean,40' HQ Container,No,Overland,,7/29/2019,1:00PM,7/29/2019,1:20PM,3,7/29/2019,,,,0,,,,,,,0,,0
OOLU9027020,691,26521,3,SBA Global,Transload,53' Trailer,Yes,SBA Global,,7/29/2019,10:00AM,7/29/2019,10:00AM,3,7/29/2019,,,,0,,,,,,,0,,0
OOCU7033310,2184,32826,11,SBA Global,Ocean,40' HQ Container,No,Overland,,7/30/2019,8:00AM,7/30/2019,8:00AM,3,7/30/2019,,,,0,,,,,,,0,,0
OOLU9198893,1196,27840,6,SBA Global,Transload,53' Trailer,No,SBA Global,,7/30/2019,10:00AM,7/30/2019,8:30AM,3,7/30/2019,,,,0,,,,,,,0,,0
OOLU9511539,1007,24870,4,SBA Global,Transload,53' Trailer,No,SBA Global,,7/31/2019,7:00AM,7/31/2019,7:00AM,3,7/31/2019,,,,0,,,,,,,0,,0
OOLU8656482,1801,35399,21,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/1/2019,7:00AM,8/1/2019,7:00AM,3,8/1/2019,,,,0,,,,,,,0,,0
OOLU9379612,1320,33590,40,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/2/2019,7:00AM,8/2/2019,7:00AM,4,8/2/2019,,,,0,,,,,,,0,,0
OOCU6515935,938,24894,4,SBA Global,Transload,53' Trailer,No,SBA Global,,8/2/2019,7:00AM,8/2/2019,7:00AM,3,8/2/2019,,,,0,,,,,,,0,,0
OOLU9547402,1155,26045,15,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/2/2019,7:00AM,8/2/2019,9:07AM,4,8/2/2019,,,,0,,,,,,,0,,0
OOLU8299343,2006,29724,5,SBA Global,Ocean,40' HQ Container,No,SBA Global,,8/6/2019,7:00AM,8/6/2019,7:00AM,3,8/6/2019,,,,0,,,,,,,0,,0
OOCU7004328,857,25976,5,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/7/2019,10:00AM,8/7/2019,7:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
OOLU9204189,988,35284,21,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/7/2019,10:45AM,8/7/2019,7:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
RFCU5032599,1956,28719,15,SBA Global,Ocean,40' HQ Container,No,Overland,,8/7/2019,8:00AM,8/7/2019,6:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
OOLU9650431,2186,33714,8,SBA Global,Transload,53' Trailer,No,SBA Global,,8/7/2019,12:00PM,8/7/2019,6:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
TGHU9795775,1010,24506,9,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/7/2019,7:00AM,8/7/2019,6:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
OOCU7938546,2055,30243,9,SBA Global,Transload,53' Trailer,No,SBA Global,,8/7/2019,2:00PM,8/7/2019,2:15PM,3,8/7/2019,,,,0,,,,,,,0,,0
TCLU1699159,409,19632,1,SBA Global,Transload,53' Trailer,No,SBA Global,,8/7/2019,8:00AM,8/7/2019,6:00AM,3,8/7/2019,,,,0,,,,,,,0,,0
OOLU9204168,409,19632,1,SBA Global,Transload,53' Trailer,No,SBA Global,,8/9/2019,8:30AM,8/9/2019,8:30AM,3,8/9/2019,,,,0,,,,,,,0,,0
CCLU6975783,1080,27837,4,SBA Global,Transload,53' Trailer,No,SBA Global,,8/9/2019,7:30AM,8/9/2019,7:30AM,3,8/9/2019,,,,0,,,,,,,0,,0
TCLU1747370,2314,35485,15,SBA Global,Ocean,40' HQ Container,No,Overland,,8/12/2019,8:00AM,8/12/2019,8:00AM,3,8/12/2019,,,,0,,,,,,,0,,0
OOLU8687890,2581,15018,13,SBA Global,Transload,53' Trailer,No,SBA Global,,8/12/2019,10:30AM,8/12/2019,7:00AM,4,8/12/2019,,,,0,,,,,,,0,,0
OOLU9879639,3483,22310,5,SBA Global,Ocean,40' HQ Container,No,SBA Global,,8/12/2019,8:30AM,8/12/2019,8:30AM,3,8/12/2019,,,,0,,,,,,,0,,0
OOCU7245623,2188,32850,8,SBA Global,Ocean,40' HQ Container,No,Overland,,8/12/2019,1:00PM,8/12/2019,3:00PM,3,8/12/2019,,,,0,,,,,,,0,,0
OOCU7794639,2300,34500,1,SBA Global,Ocean,40' HQ Container,No,SBA Global,,8/13/2019,7:00AM,8/13/2019,7:00AM,4,8/13/2019,,,,0,,,,,,,0,,0
OOLU9453237,2048,32562,23,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/13/2019,7:00AM,8/13/2019,7:00AM,3,8/13/2019,,,,0,,,,,,,0,,0
OOCU7737428,2338,35070,7,SBA Global,Ocean,40' HQ Container,No,Overland,,8/15/2019,8:00AM,8/15/2019,7:00AM,4,8/15/2019,,,,0,,,,,,,0,,0
OOCU6539916,2297,33285,7,SBA Global,Ocean,40' HQ Container,No,SBA Global,,8/15/2019,7:00AM,8/15/2019,9:30AM,4,8/15/2019,,,,0,,,,,,,0,,0
TEMU00971758,252,9720,2,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/15/2019,7:00AM,8/15/2019,7:00AM,4,8/15/2019,,,,0,,,,,,,0,,0
OOCU5014008,1156,19707,8,SBA Global,Transload,53' Trailer,No,SBA Global,,8/15/2019,7:00AM,8/15/2019,7:00AM,4,8/15/2019,,,,0,,,,,,,0,,0
TCNU1908390,400,20160,2,SBA Global,Transload,53' Trailer,No,SBA Global,,8/16/2019,7:00AM,8/16/2019,7:00AM,3,8/16/2019,,,,0,,,,,,,0,,0
CBHU7050767,2255,33915,17,SBA Global,Transload,53' Trailer,No,SBA Global,,8/19/2019,8:00AM,8/19/2019,7:00AM,3,8/19/2019,,,,0,,,,,,,0,,0
TEMU8609107,1655,23363,4,SBA Global,Transload,53' Trailer,No,SBA Global,,8/19/2019,7:00AM,8/19/2019,7:00AM,4,8/19/2019,,,,0,,,,,,,0,,0
OOLU9820501,1756,28716,13,SBA Global,Ocean,40' HQ Container,No,Overland,,8/19/2019,9:00AM,8/19/2019,8:00AM,3,8/19/2019,,,,0,,,,,,,0,,0
OOCU7765456,1452,26666,5,SBA Global,Ocean,40' HQ Container,Yes,Overland,,8/20/2019,8:00AM,8/20/2019,8:00AM,3,8/20/2019,,,,0,,,,,,,0,,0
OOLU8877797,650,43280,9,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/20/2019,7:00AM,8/20/2019,7:00AM,3,8/20/2019,,,,0,,,,,,,0,,0
OOCU7298752,721,43682,9,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/21/2019,12:00PM,8/21/2019,11:00AM,3,8/21/2019,,,,0,,,,,,,0,,0
OOLU9824174,1269,23523,7,SBA Global,Transload,53' Trailer,No,SBA Global,,8/21/2019,8:30AM,8/21/2019,9:00AM,3,8/21/2019,,,,0,,,,,,,0,,0
OOCU6884358,994,35295,21,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/22/2019,7:00AM,8/22/2019,7:00AM,3,8/22/2019,,,,0,,,,,,,0,,0
CSLU6159841,1304,34537,7,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/22/2019,9:00AM,8/22/2019,9:30AM,3,8/22/2019,,,,0,,,,,,,0,,0
CXDU2202721,1752,33936,15,SBA Global,Ocean,45' HQ Container,No,SBA Global,,8/23/2019,7:00AM,8/23/2019,7:00AM,3,8/23/2019,,,,0,,,,,,,0,,0
SEGU5354515,1544,28074,13,Mainfreight,Ocean,40' HQ Container,No,Overland,,8/23/2019,8:00AM,8/23/2019,8:00AM,4,8/23/2019,,,,0,,,,,,,0,,0
TGHU9744145,1077,29342,18,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/28/2019,8:30AM,8/28/2019,7:00AM,4,8/28/2019,,,,0,,,,,,,0,,0
CSLU6149669,2314,34905,6,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,8/28/2019,9:30AM,8/28/2019,7:00AM,4,8/28/2019,,,,0,,,,,,,0,,0
OOLU9601838,2063,30945,1,SBA Global,Ocean,40' HQ Container,No,SBA Global,,8/28/2019,7:00AM,8/28/2019,7:00AM,4,8/28/2019,,,,0,,,,,,,0,,0
OOLU8450510,1933,28783,12,SBA Global,Ocean,40' HQ Container,No,Overland,,8/29/2019,7:00AM,8/29/2019,7:00AM,3,8/29/2019,,,,0,,,,,,,0,,0
OOLU9948766,557,31239,18,SBA Global,Transload,53' Trailer,Yes,SBA Global,,8/29/2019,7:00AM,8/29/2019,7:00AM,3,8/29/2019,,,,0,,,,,,,0,,0
OOCU7548492,1699,28400,19,SBA Global,Ocean,40' HQ Container,No,Overland,,8/30/2019,7:00AM,8/30/2019,7:00AM,3,8/30/2019,,,,0,,,,,,,0,,0
APHU7261110,1514,26283,8,Mainfreight,Ocean,40' HQ Container,No,Overland,,8/30/2019,7:00AM,8/30/2019,7:00AM,3,8/30/2019,,,,0,,,,,,,0,,0
MATU2609692,1910,22920,1,SBA Global,Transload,53' Trailer,No,SBA Global,,9/3/2019,10:00AM,9/3/2019,7:00AM,3,9/3/2019,,,,0,,,,,,,7,,0
ECMU9505979,1910,22920,1,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/3/2019,7:00AM,9/3/2019,7:00AM,3,9/3/2019,,,,0,,,,,,,0,,0
CMAU4498180,1910,22920,1,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/3/2019,11:00AM,9/3/2019,10:55AM,3,9/3/2019,,,,0,,,,,,,0,,0
MATU2595135,1910,22920,1,SBA Global,Transload,53' Trailer,No,SBA Global,,9/3/2019,8:30AM,9/3/2019,8:30AM,3,9/3/2019,,,,0,,,,,,,13,,0
TCLU1621802,1273,23160,5,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/5/2019,7:00AM,9/5/2019,7:00AM,3,9/5/2019,,,,0,,,,,,,0,,0
TGBU5243380,1015,14724,12,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/5/2019,7:00AM,9/5/2019,7:00AM,3,9/5/2019,,,,0,,,,,,,0,,0
OOLU9912085,1791,26865,6,SBA Global,Ocean,40' HQ Container,Yes,Overland,,9/5/2019,7:00AM,9/5/2019,7:00AM,3,9/5/2019,,,,0,,,,,,,0,,0
OOCU7053282,504,26644,27,SBA Global,Ocean,40' HQ Container,Yes,Overland,,9/5/2019,7:00AM,9/5/2019,7:00AM,3,9/5/2019,,,,0,,,,,,,0,,0
OOLU9100498,1254,29497,17,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/6/2019,8:30AM,9/6/2019,8:30AM,3,9/6/2019,,,,0,,,,,,,0,,0
YMLU8932381,4500,36000,12,SBA Global,Transload,53' Trailer,No,SBA Global,,9/9/2019,7:00AM,9/9/2019,7:00AM,3,9/9/2019,,,,0,,,,,,,0,,0
TCNU1088413,1620,24390,4,SBA Global,Transload,53' Trailer,No,SBA Global,,9/9/2019,10:00AM,9/9/2019,10:00AM,2,9/9/2019,,,,0,,,,,,,0,,0
OOCU7615271,425,34000,8,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/10/2019,10:30AM,9/10/2019,8:30AM,3,9/10/2019,,,,0,,,,,,,0,,0
OOCU7493390,1406,26805,17,SBA Global,Transload,53' Trailer,No,SBA Global,,9/11/2019,7:00AM,9/11/2019,7:00AM,2,9/11/2019,,,,0,,,,,,,0,,0
CMAU4317261,1924,30942,8,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/11/2019,9:00AM,9/11/2019,9:00AM,3,9/11/2019,,,,0,,,,,,,0,,0
OOLU8540424,854,31047,30,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/12/2019,7:00AM,9/12/2019,7:00AM,2,9/12/2019,,,,0,,,,,,,0,,0
OOLU9749614,2190,33188,17,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,9/12/2019,7:30AM,9/12/2019,7:00AM,3,9/12/2019,,,,0,,,,,,,0,,0
OOCU7038436,4904,26183,8,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/17/2019,7:00AM,9/17/2019,7:00AM,3,9/17/2019,,,,0,,,,,,,0,,0
BMOU5355561,703,25308,1,SBA Global,Transload,53' Trailer,No,SBA Global,,9/17/2019,11:30AM,9/17/2019,11:30AM,3,9/17/2019,,,,0,,,,,,,0,,0
OOCU7368700,1034,27332,15,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/17/2019,9:30AM,9/17/2019,9:54AM,3,9/17/2019,,,,0,,,,,,,0,,0
OOLU0239836,654,9810,3,SBA Global,Transload,53' Trailer,No,SBA Global,,9/17/2019,11:30AM,9/17/2019,11:30AM,3,9/17/2019,,,,0,,,,,,,0,,0
CCLU6992522,191,1550,3,SBA Global,Transload,53' Trailer,No,SBA Global,,9/17/2019,11:30AM,9/17/2019,11:30AM,3,9/17/2019,,,,0,,,,,,,0,,0
OOCU8000097,1996,25735,6,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/17/2019,7:00AM,9/17/2019,7:00AM,3,9/17/2019,,,,0,,,,,,,0,,0
OOCU7901700,2408,36128,8,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/19/2019,7:00AM,9/19/2019,7:00AM,2,9/19/2019,,,,0,,,,,,,0,,0
CMAU7918008,2251,34563,9,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/19/2019,8:00AM,9/19/2019,8:00AM,2,9/19/2019,,,,0,,,,,,,0,,0
OOLU8211820,1874,23904,3,SBA Global,Ocean,40' HQ Container,No,Overland,,9/19/2019,12:00PM,9/19/2019,11:15AM,3,9/19/2019,,,,0,,,,,,,0,,0
TEMU2772288,838,6704,1,SBA Global,Transload,53' Trailer,No,SBA Global,,9/19/2019,10:00AM,9/19/2019,9:45AM,1,9/19/2019,,,,0,,,,,,,0,,0
OOLU9330232,4837,25805,4,SBA Global,Ocean,40' HQ Container,No,Overland,,9/20/2019,8:30AM,9/20/2019,8:30AM,4,9/20/2019,,,,0,,,,,,,0,,0
OOCU7750733,2080,31200,3,SBA Global,Ocean,40' HQ Container,No,Overland,,9/20/2019,7:00AM,9/20/2019,7:00AM,3,9/20/2019,,,,0,,,,,,,0,,0
OOCU7130500,482,8498,6,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/20/2019,7:00AM,9/20/2019,7:00AM,4,9/20/2019,,,,0,,,,,,,0,,0
CCLU7444565,637,8844,11,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/20/2019,7:00AM,9/20/2019,7:00AM,4,9/20/2019,,,,0,,,,,,,0,,0
OOLU8674803,636,9540,2,SBA Global,Transload,53' Trailer,No,SBA Global,,9/23/2019,8:00AM,9/23/2019,7:00AM,3,9/23/2019,,,,0,,,,,,,0,,0
OOCU8081057,1583,32699,15,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/23/2019,8:00AM,9/23/2019,7:00AM,3,9/23/2019,,,,0,,,,,,,0,,0
OOLU9909836,4394,25122,3,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/23/2019,7:00AM,9/23/2019,7:00AM,3,9/23/2019,,,,0,,,,,,,0,,0
OOCU7999686,1920,34515,4,SBA Global,Ocean,40' HQ Container,No,SBA Global,,9/23/2019,1:00PM,9/23/2019,9:23AM,3,9/23/2019,,,,0,,,,,,,0,,0
CMAU5093839,2251,34563,9,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/23/2019,8:00AM,9/23/2019,8:05AM,3,9/23/2019,,,,0,,,,,,,0,,0
OOCU7809549,6000,24000,2,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,9/24/2019,7:00AM,9/24/2019,7:00AM,3,9/24/2019,,,,0,,,,,,,0,,0
ECMU9856660,2302,33633,8,Mainfreight,Ocean,40' HQ Container,No,Overland,,9/25/2019,7:00AM,9/25/2019,8:00AM,4,9/25/2019,,,,0,,,,,,,0,,0
OOCU7809549,1870,30669,14,SBA Global,Transload,53' Trailer,No,SBA Global,,9/25/2019,11:00AM,9/25/2019,11:00AM,3,9/25/2019,,,,0,,,,,,,0,,0
OOLU9837633,2250,33750,1,SBA Global,Ocean,40' HQ Container,No,Overland,,9/25/2019,1:00PM,9/25/2019,1:00PM,3,9/25/2019,,,,0,,,,,,,0,,0
OOCU7137491,2022,30750,5,SBA Global,Ocean,40' HQ Container,No,Overland,,9/25/2019,7:00AM,9/25/2019,7:00AM,4,9/25/2019,,,,0,,,,,,,0,,0
OOLU9294691,970,30231,8,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/25/2019,9:30AM,9/25/2019,9:30AM,3,9/25/2019,,,,0,,,,,,,0,,0
OOCU7182079,1555,40370,15,SBA Global,Transload,53' Trailer,Yes,SBA Global,,9/26/2019,7:00AM,9/26/2019,7:00AM,3,9/26/2019,,,,0,,,,,,,0,,0
 OOLU9680077,2633,22455,5,SBA Global,Transload,53' Trailer,No,SBA Global,,9/27/2019,7:00AM,9/27/2019,7:00AM,4,9/27/2019,,,,0,,,,,,,0,,1
TCLU5032652,2013,34239,10,Mainfreight,Ocean,40' HQ Container,Yes,Overland,,9/30/2019,11:00AM,9/30/2019,11:30AM,3,9/30/2019,,,,0,,,,,,,0,,0
 TEMU4007354,1125,9000,10,SBA Global,Transload,53' Trailer,No,SBA Global,,9/30/2019,7:00AM,9/30/2019,7:00AM,2,9/30/2019,,,,0,,,,,,,0,,0
CMAU4881733,2259,33885,2,Mainfreight,Ocean,40' HQ Container,No,Overland,,10/1/2019,8:00AM,10/1/2019,7:40AM,3,10/1/2019,,,,0,,,,,,,0,,0
GATU8802531 ,210,2100,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/1/2019,2:30PM,10/1/2019,3:00PM,1,10/1/2019,,,,0,,,,,,,0,,0
OOCU7237910,6000,24000,2,SBA Global,Ocean,40' HQ Container,No,Overland,,10/2/2019,9:00AM,10/2/2019,9:00AM,4,10/2/2019,,,,0,,,,,,,0,,0
OOCU8086260,4909,23380,3,SBA Global,Ocean,40' HQ Container,No,Overland,,10/2/2019,7:00AM,10/2/2019,7:30AM,4,10/2/2019,,,,0,,,,,,,0,,0
OOCU8086980,2363,40538,27,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/2/2019,11:00AM,10/2/2019,7:00AM,4,10/2/2019,,,,0,,,,,,,0,,0
OOCU8086315,658,23688,2,SBA Global,Transload,53' Trailer,No,SBA Global,,10/3/2019,7:00AM,10/3/2019,7:00AM,2,10/3/2019,,,,0,,,,,,,0,,0
OOLU9935060,5500,22000,1,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/4/2019,7:30AM,10/4/2019,7:00AM,4,10/4/2019,,,,0,,,,,,,0,,0
CAIU8711922,1167,25362,7,SBA Global,Transload,53' Trailer,No,SBA Global,,10/4/2019,7:00AM,10/4/2019,7:00AM,3,10/4/2019,,,,0,,,,,,,0,,0
TCLU6265601,2430,35600,8,SBA Global,Ocean,40' HQ Container,No,Overland,,10/4/2019,7:30AM,10/4/2019,7:30AM,4,10/4/2019,,,,0,,,,,,,0,,0
MAGU5239374,3092,25894,5,SBA Global,Ocean,40' HQ Container,No,Overland,,10/4/2019,11:00AM,10/4/2019,10:40AM,3,10/4/2019,,,,0,,,,,,,0,,0
OOLU8744900,1171,27631,10,SBA Global,Transload,53' Trailer,No,SBA Global,,10/4/2019,12:00PM,10/4/2019,8:10AM,2,10/4/2019,,,,0,,,,,,,0,,0
APHU4622755,2550,35198,14,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/7/2019,7:30AM,10/7/2019,7:30AM,4,10/7/2019,,,,0,,,,,,,0,,0
TCKU6187142,2089,31363,9,SBA Global,Transload,53' Trailer,No,SBA Global,,10/7/2019,8:00AM,10/7/2019,7:50AM,4,10/7/2019,,,,0,,,,,,,0,,0
 OOCU0227042,2689,36511,30,SBA Global,Ocean,45' HQ Container,Yes,SBA Global,,10/7/2019,7:00AM,10/7/2019,7:00AM,3,10/7/2019,,,,0,,,,,,,0,,0
OOLU8400926,2200,33000,4,SBA Global,Ocean,40' HQ Container,No,Overland,,10/7/2019,7:00AM,10/7/2019,7:00AM,3,10/7/2019,,,,0,,,,,,,0,,0
MATU2323292,1317,19755,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/7/2019,2:00PM,10/7/2019,2:30PM,1,10/7/2019,,,,0,,,,,,,0,,0
 OOLU8855592,1083,24822,6,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/8/2019,9:00AM,10/8/2019,12:00PM,4,10/8/2019,,,,0,,,,,,,0,,0
OOLU8139643,2500,25000,1,SBA Global,Ocean,40' HQ Container,No,Overland,,10/8/2019,7:00AM,10/8/2019,7:00AM,4,10/8/2019,,,,0,,,,,,,0,,0
OOCU7550822,440,35200,5,SBA Global,Transload,53' Trailer,Yes,SBA Global,,10/8/2019,8:00AM,10/8/2019,8:15AM,4,10/8/2019,,,,0,,,,,,,0,,0
CCLU7269863,2059,28775,10,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/9/2019,7:00AM,10/9/2019,7:00AM,4,10/9/2019,,,,0,,,,,,,0,,0
CSNU7536295,32979,1303,35,SBA Global,Transload,53' Trailer,Yes,SBA Global,,10/9/2019,10:30AM,10/9/2019,10:05AM,4,10/9/2019,,,,0,,,,,,,0,,0
GVCU5120773,1805,29610,15,Mainfreight,Ocean,40' HQ Container,No,Overland,,10/10/2019,1:00PM,10/10/2019,11:30AM,4,10/10/2019,,,,0,,,,,,,0,,0
TCKU3223626,1105,16561,10,SBA Global,Transload,53' Trailer,Yes,SBA Global,,10/10/2019,7:30AM,10/10/2019,7:00PM,4,10/10/2019,,,,0,,,,,,,0,,1
OOCU7823341,1970,33566,27,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/14/2019,7:00AM,10/14/2019,7:00AM,2,10/14/2019,,,,0,,,,,,,0,,0
CSNU7534498,1809,33320,14,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/14/2019,9:00AM,10/14/2019,7:00AM,3,10/14/2019,,,,0,,,,,,,0,,0
APHU6878730,2203,33738,4,Mainfreight,Ocean,40' HQ Container,No,Overland,,10/14/2019,8:00AM,10/14/2019,7:00AM,3,10/14/2019,,,,0,,,,,,,0,,0
CSNU7520581,2247,31678,17,SBA Global,Ocean,40' HQ Container,No,Overland,,10/15/2019,11:00AM,10/15/2019,11:20AM,4,10/15/2019,,,,0,,,,,,,0,,0
OOLU9862641,702,25272,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/15/2019,9:00AM,10/15/2019,9:00AM,4,10/15/2019,,,,0,,,,,,,0,,0
OOLU7919795,313,24961,3,SBA Global,Ocean,40' HQ Container,Yes,Overland,,10/15/2019,7:00AM,10/15/2019,7:00AM,4,10/15/2019,,,,0,,,,,,,0,,0
OOLU8900182,635,22860,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/16/2019,11:00AM,10/16/2019,8:00AM,4,10/16/2019,,,,0,,,,,,,0,,0
OOCU7802328,748,36642,19,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/17/2019,7:00AM,10/17/2019,7:00AM,4,10/17/2019,,,,0,,,,,,,0,,0
OOCU7125994,1123,32646,17,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/17/2019,11:00AM,10/17/2019,10:00AM,4,10/17/2019,,,,0,,,,,,,0,,0
OOLU6775522,1004,25209,9,SBA Global,Transload,53' Trailer,No,SBA Global,,10/18/2019,8:00AM,10/18/2019,7:00AM,5,10/18/2019,,,,0,,,,,,,0,,1
UETU5231046,2171,33354,8,Mainfreight,Ocean,40' HQ Container,No,Overland,,10/21/2019,8:00AM,10/21/2019,10:30AM,3,10/21/2019,,,,0,,,,,,,0,,0
 NYKU3901260,1158,17356,14,SBA Global,Transload,53' Trailer,Yes,SBA Global,,10/22/2019,9:30AM,10/22/2019,9:15AM,3,10/22/2019,,,,0,,,,,,,0,,0
CMAU6500137,1767,21204,2,Mainfreight,Ocean,40' HQ Container,Yes,Overland,,10/22/2019,1:00PM,10/22/2019,11:43AM,3,10/22/2019,,,,0,,,,,,,0,,0
OOLU9445479,1860,36055,10,SBA Global,Ocean,40' HQ Container,Yes,Overland,,10/23/2019,1:00PM,10/23/2019,1:45PM,2,10/23/2019,,,,0,,,,,,,0,,0
OOLU9471185,1697,32304,4,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/23/2019,8:00AM,10/23/2019,7:00AM,3,10/23/2019,,,,0,,,,,,,0,,0
CSNU7016879,2553,43411,18,SBA Global,Ocean,40' HQ Container,Yes,SBA Global,,10/24/2019,11:00AM,10/24/2019,11:00AM,3,10/24/2019,,,,0,,,,,,,0,,0
OOLU9919686,1819,29140,18,SBA Global,Ocean,40' HQ Container,Yes,Overland,,10/24/2019,8:00AM,10/24/2019,7:45AM,3,10/24/2019,,,,0,,,,,,,0,,0
CSLU6004310,635,22860,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/24/2019,9:30AM,10/24/2019,9:45AM,3,10/24/2019,,,,0,,,,,,,0,,0
TEMU6286303,538,34070,2,SBA Global,Transload,53' Trailer,Yes,SBA Global,,10/24/2019,7:00AM,10/24/2019,7:00AM,3,10/24/2019,,,,0,,,,,,,0,,0
OOLU8676540,635,22860,1,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/25/2019,7:00AM,10/25/2019,7:00AM,3,10/25/2019,,,,0,,,,,,,0,,0
TCLU5521186,856,23000,4,SBA Global,Ocean,40' HQ Container,No,SBA Global,,10/28/2019,7:00AM,10/28/2019,7:00AM,3,10/28/2019,,,,0,,,,,,,0,,0
MAGU5243950,100,1000,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/28/2019,8:30AM,10/28/2019,8:30AM,3,10/28/2019,,,,0,,,,,,,0,,0
FSCU8701285,795,28620,1,SBA Global,Transload,53' Trailer,No,SBA Global,,10/28/2019,8:30AM,10/28/2019,8:30AM,3,10/28/2019,,,,0,,,,,,,0,,0
